
<kupa1359>,מנורה מבטחים משתתפת בפנסיה תקציבית ללא מניות,מרכזית לפיצויים,כללי,ללא מניות,382.78,0.0028,-0.0007,-0.0206,-0.0077,1.24,1.16,מנורה מבטחים פנסיה וגמל בע"מ,354875.54,0.9271,2815.79,0.0074,1845.16,0.0048,42.11,0.0001,0,0,0,0,22186.23,0.058,505.25,0.0013,510.45,0.0013,380534.81,0.9941,2245.72,0.0059,379124.68,0.9904,3655.86,0.0096,0,0,593.32,0.0016,1475.78,0.0039,</Row>
<kupa1360>,ילין לפידות קופת גמל מסלול אג"ח ממשלות,תגמולים ואישית לפיצויים,מתמחים בניהול אקטיבי,אג"ח ממשלות,104.23,0.0059,0.0187,-0.0056,0.0048,0.83,0.78,ילין לפידות ניהול קופות גמל בע"מ,87721.49,0.8416,8755.68,0.084,0,0,0,0,0,0,0,0,6164.28,0.0591,0,0,1591.42,0.0153,104259.47,1.0003,-26.61,-0.0003,104232.87,1,0,0,0,0,0,0,0,0,</Row>
<kupa1361>,ילין לפידות קרן השתלמות מסלול אג"ח ממשלות,קרנות השתלמות,מתמחים בניהול אקטיבי,אג"ח ממשלות,125.54,0.0071,0.0198,-0.0072,0.0038,0.84,0.79,ילין לפידות ניהול קופות גמל בע"מ,108009.24,0.8604,10351.26,0.0825,0,0,0,0,0,0,0,0,5158.25,0.0411,0,0,2019.7,0.0161,125512.31,0.9998,26.14,0.0002,125538.45,1,0,0,0,0,0,0,0,0,</Row>
<kupa1364>,מנורה מבטחים תגמולים מסלול מניות,תגמולים ואישית לפיצויים,מתמחים בניהול אקטיבי,מניות,203.39,0.0045,0.1584,0.0498,0.0921,3.72,4.55,מנורה מבטחים פנסיה וגמל בע"מ,0,0,0,0,0,0,154640.7,0.7603,0,0,123.09,0.0006,43069.74,0.2118,5265.76,0.0259,287.22,0.0014,202605,0.9962,781.5,0.0038,92487.14,0.4547,110899.36,0.5453,199100.79,0.9789,131598.01,0.647,62923.01,0.3094,</Row>
<kupa1370>,מיטב השתלמות כספי (שקלי),קרנות השתלמות,מתמחים בניהול אקטיבי,כספי (שקלי),239.36,0.0046,0.0463,0.0237,0.0158,0.21,0.19,מיטב גמל ופנסיה בע"מ,199447.78,0.8333,4449.55,0.0186,0,0,0,0,0,0,9589.77,0.0401,260.19,0.0011,0,0,25611.75,0.107,229255.66,0.9578,10103.38,0.0422,239456.88,1.0004,-97.85,-0.0004,0,0,3.15,0,-97.85,-0.0004,</Row>
<kupa1372>,מיטב פיצויים  - טווח קצר,מרכזית לפיצויים,כללי,ללא מניות,4.91,0.0056,0.0443,0.0271,0.0164,0.2,0.19,מיטב גמל ופנסיה בע"מ,4457.52,0.9078,0,0,0,0,0,0,0,0,0,0,238.36,0.0485,0,0,214.58,0.0437,4864.25,0.9906,46.21,0.0094,4910.46,1,0,0,0,0,0,0,0,0,</Row>
<kupa1375>,אלטשולר שחם גמל מניות,תגמולים ואישית לפיצויים,מתמחים בניהול אקטיבי,מניות,2866.29,0.0064,0.1753,0.0346,0.0776,3.81,4.21,אלטשולר שחם גמל ופנסיה בע"מ,1058909.65,0.3694,1449.22,0.0005,0,0,932873.63,0.3255,0,0,17450.73,0.0061,602262.92,0.2101,143999.84,0.0502,109343.3,0.0381,2681495.94,0.9355,184793.35,0.0645,1889456.81,0.6592,976832.48,0.3408,2778370.23,0.9693,2756311.42,0.9616,1152822.92,0.4022,</Row>
<kupa1376>,אלטשולר שחם גמל אשראי ואג"ח,תגמולים ואישית לפיצויים,מתמחים בניהול אקטיבי,אשראי ואג"ח,804.3,0.0064,0.0467,0.0188,0.0293,0.66,0.98,אלטשולר שחם גמל ופנסיה בע"מ,549197.75,0.6828,69999.76,0.087,11226.75,0.014,2612.58,0.0032,348.91,0.0004,59377.88,0.0738,67654.2,0.0841,0,0,43881.21,0.0546,686776.86,0.8539,117522.17,0.1461,725439.77,0.902,78859.25,0.098,0,0,126629.07,0.1574,70489.07,0.0876,</Row>
<kupa1377>,אלטשולר שחם השתלמות מניות,קרנות השתלמות,מתמחים בניהול אקטיבי,מניות,6166.87,0.0071,0.1764,0.0367,0.0778,3.8,4.22,אלטשולר שחם גמל ופנסיה בע"מ,2165225.07,0.3511,3105.4,0.0005,0,0,2021734.52,0.3278,0,0,147092.64,0.0239,1295286.13,0.21,313721.89,0.0509,220705.94,0.0358,5683087.04,0.9216,483784.53,0.0784,4060258,0.6584,2106613.57,0.3416,6048075.71,0.9807,5990046.36,0.9713,2492724.67,0.4042,</Row>
<kupa1378>,אלטשולר שחם השתלמות אשראי ואג"ח,קרנות השתלמות,מתמחים בניהול אקטיבי,אשראי ואג"ח,655.32,0.007,0.0459,0.0169,0.0281,0.73,0.98,אלטשולר שחם גמל ופנסיה בע"מ,406214.03,0.6199,57983.14,0.0885,13080.13,0.02,2045.23,0.0031,360.85,0.0006,95456.92,0.1457,47010.61,0.0717,0,0,33171.06,0.0506,511145.66,0.78,144176.32,0.22,583633.71,0.8906,71688.26,0.1094,0,0,103665.14,0.1582,58249.63,0.0889,</Row>
<kupa1386>,מיטב גמל אג"ח ממשלות ,תגמולים ואישית לפיצויים,מתמחים בניהול אקטיבי,אג"ח ממשלות,83.7,0.0045,0.0354,0.0116,0.018,0.93,0.91,מיטב גמל ופנסיה בע"מ,66850.4,0.7987,12909.03,0.1542,1012.22,0.0121,0,0,0,0,0,0,1993.33,0.0238,369.92,0.0044,563.47,0.0067,82597.13,0.9868,1101.23,0.0132,78301.96,0.9355,5396.41,0.0645,0,0,5046.76,0.0603,5305.19,0.0634,</Row>
<kupa1387>,מיטב השתלמות אג"ח ממשלות ,קרנות השתלמות,מתמחים בניהול אקטיבי,אג"ח ממשלות,173.52,0.0059,0.0369,0.0127,0.0184,0.91,0.92,מיטב גמל ופנסיה בע"מ,133366.66,0.7686,24813.86,0.143,2340.32,0.0135,0,0,0,0,7247.7,0.0418,3647.61,0.021,777.28,0.0045,1322.33,0.0076,163527.13,0.9424,9988.63,0.0576,161747.45,0.9322,11768.31,0.0678,0,0,7163.84,0.0413,10963.86,0.0632,</Row>
<kupa1394>,אלטשולר שחם גמל כספי (שקלי),תגמולים ואישית לפיצויים,מתמחים בניהול אקטיבי,כספי (שקלי),394.62,0.0059,0.0434,0.0265,0.0162,0.16,0.16,אלטשולר שחם גמל ופנסיה בע"מ,325485.05,0.8248,0,0,8421.6,0.0213,0,0,0,0,0,0,59503.03,0.1508,0,0,1207.52,0.0031,384988.08,0.9756,9629.12,0.0244,394617.2,1,0,0,0,0,0,0,0,0,</Row>
<kupa1395>,אלטשולר שחם גמל אג"ח ממשלות,תגמולים ואישית לפיצויים,מתמחים בניהול אקטיבי,אג"ח ממשלות,209.93,0.0063,0.0391,0.0113,0.0189,0.65,0.69,אלטשולר שחם גמל ופנסיה בע"מ,199851.83,0.952,0,0,0,0,0,0,0,0,5374.12,0.0256,4913.09,0.0234,0,0,-205.71,-0.001,204766.18,0.9754,5167.15,0.0246,208105.94,0.9913,1827.39,0.0087,0,0,15326.01,0.073,8823.88,0.042,</Row>
<kupa1398>,אלטשולר שחם השתלמות כספי (שקלי),קרנות השתלמות,מתמחים בניהול אקטיבי,כספי (שקלי),352.92,0.0068,0.044,0.0265,0.0161,0.16,0.16,אלטשולר שחם גמל ופנסיה בע"מ,300588.82,0.8517,0,0,8421.6,0.0239,0,0,0,0,0,0,43143.86,0.1222,0,0,764.09,0.0022,343732.68,0.974,9185.69,0.026,352918.37,1,0,0,0,0,0,0,0,0,</Row>
<kupa1399>,אלטשולר שחם השתלמות  אג"ח ממשלות,קרנות השתלמות,מתמחים בניהול אקטיבי,אג"ח ממשלות,222.57,0.0073,0.0396,0.0142,0.0207,0.68,0.71,אלטשולר שחם גמל ופנסיה בע"מ,199668.37,0.8971,0,0,0,0,0,0,0,0,15930.82,0.0716,7115.84,0.032,0,0,-144.23,-0.0006,206785.47,0.9291,15785.34,0.0709,220911.51,0.9925,1659.3,0.0075,0,0,15611.76,0.0701,8942.24,0.0402,</Row>
<kupa1409>,מנורה השתלמות מניות סחיר,קרנות השתלמות,מתמחים באפיקי השקעה סחירים,מניות סחיר,622.88,0.0047,0.1641,0.0764,0.1202,3.33,3.8,מנורה מבטחים פנסיה וגמל בע"מ,42444.69,0.0681,0,0,0,0,406692.76,0.6529,0,0,0,0,148340.72,0.2382,24219.77,0.0389,1185.37,0.0019,620551.08,0.9963,2332.23,0.0037,169846.09,0.2727,453037.21,0.7273,604995.15,0.9713,629962.47,1.0114,447864.08,0.719,</Row>
<kupa1412>,אנליסט גמל אג"ח ממשלות,תגמולים ואישית לפיצויים,מתמחים בניהול אקטיבי,אג"ח ממשלות,21.54,0.0054,0.0289,-0.0034,0.0037,0.81,0.9,אנליסט קופות גמל בע"מ,17197.24,0.7985,4230.74,0.1964,62.72,0.0029,0,0,0,0,0,0,75.62,0.0035,0,0,-30.26,-0.0014,21503.6,0.9985,32.45,0.0015,20493.66,0.9516,1042.39,0.0484,0,0,1041.94,0.0484,933.66,0.0433,</Row>
<kupa1417>,אלטשולר שחם פיצויים אשראי ואג"ח,מרכזית לפיצויים,מתמחים בניהול אקטיבי,אשראי ואג"ח,14.46,0.0081,0.0374,0.0098,0.025,0.72,1.12,אלטשולר שחם גמל ופנסיה בע"מ,9807.8,0.6783,1336.86,0.0925,575.46,0.0398,205.72,0.0142,30.96,0.0021,130.02,0.009,893.18,0.0618,0,0,1479.18,0.1023,12036.44,0.8324,2422.74,0.1676,12646.83,0.8747,1812.35,0.1253,0,0,2657.72,0.1838,1342.18,0.0928,</Row>
<kupa1485>,הראל השתלמות אשראי ואג"ח,קרנות השתלמות,מתמחים בניהול אקטיבי,אשראי ואג"ח,326.18,0.006,0.0383,0.0022,0.0129,0.87,0.89,הראל פנסיה וגמל בע"מ,112794.18,0.3458,119878.26,0.3675,1040.75,0.0032,2570.16,0.0079,948.31,0.0029,45839.57,0.1405,16666.76,0.0511,11208.48,0.0344,15232.06,0.0467,261763.58,0.8025,64414.96,0.1975,274357.27,0.8411,51821.27,0.1589,2531.54,0.0078,53657.25,0.1645,29921.73,0.0917,</Row>
<kupa1523>,הראל השתלמות מסלול הלכה,קרנות השתלמות,הלכתי,הלכה יהודית,448.88,0.0074,0.0793,0.0286,0.0452,1.93,2.08,הראל פנסיה וגמל בע"מ,376670.6,0.8391,0,0,0,0,629.64,0.0014,0,0,0,0,63954.74,0.1425,0,0,7622.07,0.017,442888.07,0.9867,5988.97,0.0133,426115.52,0.9493,22761.53,0.0507,206717.81,0.4605,141502.48,0.3152,81282.51,0.1811,</Row>
<kupa1524>,הראל גמל מסלול הלכה ,תגמולים ואישית לפיצויים,הלכתי,הלכה יהודית,209.43,0.0059,0.0773,0.0278,0.044,1.92,2.07,הראל פנסיה וגמל בע"מ,172097.22,0.8217,0,0,0,0,283.91,0.0014,0,0,0,0,33852.09,0.1616,0,0,3197.24,0.0153,206974.2,0.9883,2456.26,0.0117,197029.59,0.9408,12400.87,0.0592,93704.14,0.4474,66591.98,0.318,37804.87,0.1805,</Row>
<kupa1528>,מיטב פיצויים שקלי,מרכזית לפיצויים,שיקלי,שקלי,5.55,0.007,0.0371,0.0084,0.0112,0.96,0.95,מיטב גמל ופנסיה בע"מ,4165.01,0.7498,692.96,0.1248,92.09,0.0166,0,0,0,0,273.2,0.0492,286.55,0.0516,27.25,0.0049,17.47,0.0031,5171.86,0.9311,382.67,0.0689,4857.69,0.8745,696.84,0.1255,0,0,477.18,0.086,342.53,0.0617,</Row>
<kupa1533>,כלל תמר מסלול הלכתי (הוד),תגמולים ואישית לפיצויים,הלכתי,הלכה יהודית,113.22,0.0055,0.0807,0.0288,0.0436,1.79,2.12,כלל פנסיה וגמל בע"מ,20652.46,0.1824,36021.23,0.3182,0,0,44802.71,0.3957,219.9,0.0019,1100.34,0.0097,8158.21,0.0721,2283.77,0.0202,-20.78,-0.0002,112013.78,0.9894,1204.06,0.0106,75785.97,0.6694,37431.86,0.3306,50316.88,0.4444,40324.98,0.3562,28001.16,0.2473,</Row>
<kupa1534>,כלל השתלמות הלכה,קרנות השתלמות,הלכתי,הלכה יהודית,277.15,0.0059,0.0832,0.0287,0.0425,1.81,2.13,כלל פנסיה וגמל בע"מ,51290.21,0.1851,94917.51,0.3425,0,0,111232.51,0.4013,439.82,0.0016,488.1,0.0018,16190.74,0.0584,2400.25,0.0087,187.98,0.0007,276262.81,0.9968,884.3,0.0032,184886.04,0.6671,92261.07,0.3329,127483.12,0.46,98708.99,0.3562,69424.73,0.2505,</Row>
<kupa1535>,אנליסט השתלמות כספי (שקלי),קרנות השתלמות,מתמחים בניהול אקטיבי,כספי (שקלי),114.39,0.0056,0.0449,0.0237,0.0145,0.21,0.19,אנליסט קופות גמל בע"מ,98730.55,0.8631,6688.11,0.0585,0,0,0,0,0,0,0,0,8461.3,0.074,0,0,514.33,0.0045,114403.02,1.0001,-8.74,-0.0001,114394.29,1,0,0,0,0,51.25,0.0004,0,0,</Row>
<kupa1536>,אינפיניטי גמל  מניות,תגמולים ואישית לפיצויים,מתמחים בניהול אקטיבי,מניות,250.65,0.005,0.1964,0.1033,0.1294,2.79,3.39,אינפיניטי השתלמות, גמל ופנסיה בע"מ,77741.28,0.3102,0,0,0,0,149979.45,0.5984,0,0,0,0,20989.56,0.0837,0,0,1943.4,0.0078,249871.37,0.9969,782.32,0.0031,160873.36,0.6418,89780.33,0.3582,280006.32,1.1171,293652.83,1.1716,160345.9,0.6397,</Row>
<kupa1537>,אינפיניטי השתלמות מניות,קרנות השתלמות,מתמחים בניהול אקטיבי,מניות,332.27,0.0055,0.1848,0.0983,0.1273,2.75,3.39,אינפיניטי השתלמות, גמל ופנסיה בע"מ,87909.96,0.2646,0,0,0,0,215161.03,0.6476,0,0,3027.8,0.0091,24351.05,0.0733,0,0,1816.16,0.0055,329211.8,0.9908,3054.19,0.0092,226188.52,0.6807,106077.47,0.3193,312853.04,0.9416,310966.64,0.9359,219396.63,0.6603,</Row>
<kupa1689>,מיטב גמל עוקב מדדי מניות ,תגמולים ואישית לפיצויים,עוקבי מדדים,עוקב מדדי מניות,2152.23,0.0046,0.2297,0.1253,0.1351,4.8,4.88,מיטב גמל ופנסיה בע"מ,1613263.45,0.7496,50115.22,0.0233,0,0,250450.82,0.1164,0,0,0,0,316543.28,0.1471,0,0,-78139.35,-0.0363,2227904.9,1.0352,-75671.5,-0.0352,1712487.81,0.7957,439745.6,0.2043,2108306.27,0.9796,2088889.53,0.9706,49298.2,0.0229,</Row>
<kupa1692>,מיטב גמל עוקב מדדי אג"ח ,תגמולים ואישית לפיצויים,עוקבי מדדים,עוקב מדדי אג"ח,1192.42,0.0047,0.085,0.0287,0.0398,1.86,1.9,מיטב גמל ופנסיה בע"מ,393966.2,0.3304,472744.84,0.3965,0,0,262501.34,0.2201,0,0,0,0,50076.28,0.042,0,0,13132.37,0.011,1179288.66,0.989,13132.37,0.011,338097.81,0.2835,854323.22,0.7165,262501.34,0.2201,1192421.02,1,1157064.17,0.9703,</Row>
<kupa1912>,אלטשולר שחם לפנסיה תקציבית מסלול כללי,מרכזית לפיצויים,כללי,כללי,27.69,0.001,0.1154,0.0245,0.0489,2.22,2.34,אלטשולר שחם גמל ופנסיה בע"מ,15829.64,0.5716,2565.06,0.0926,29.33,0.0011,4681.84,0.1691,0,0,0,0,3858.91,0.1393,763.96,0.0276,-35.86,-0.0013,27591.26,0.9963,101.6,0.0037,23628.89,0.8532,4063.98,0.1468,14492.95,0.5234,14935.22,0.5394,6481.95,0.2341,</Row>
<kupa2008>,אלטשולר שחם פיצויים כספי (שקלי),מרכזית לפיצויים,מתמחים בניהול אקטיבי,כספי (שקלי),29.99,0.006,0.0442,0.0258,0.0157,0.17,0.17,אלטשולר שחם גמל ופנסיה בע"מ,25960.13,0.8657,0,0,0,0,0,0,0,0,0,0,4016.92,0.1339,0,0,11.57,0.0004,29977.05,0.9996,11.57,0.0004,29988.62,1,0,0,0,0,0,0,0,0,</Row>
<kupa2017>,אלטשולר שחם גמל הלכה,תגמולים ואישית לפיצויים,הלכתי,הלכה יהודית,215.59,0.0072,0.1187,0.0392,0.0537,2.24,2.25,אלטשולר שחם גמל ופנסיה בע"מ,176916.11,0.8206,0,0,0,0,368.5,0.0017,0,0,0,0,40043.74,0.1857,0,0,-1739.06,-0.0081,216266.21,1.0031,-676.92,-0.0031,206739.27,0.9589,8850.03,0.0411,108031.52,0.5011,133581.12,0.6196,45243.78,0.2099,</Row>
<kupa2048>,מגדל השתלמות  הלכה,קרנות השתלמות,הלכתי,הלכה יהודית,330.01,0.0064,0.0865,0.0272,0.0431,1.9,2.24,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,58799.77,0.1782,111647.83,0.3383,0,0,152539.19,0.4622,0,0,0,0,6987.93,0.0212,0,0,33.02,0.0001,329974.71,0.9999,33.02,0.0001,197055.04,0.5971,132952.7,0.4029,152543.89,0.4622,127869.67,0.3875,76071.12,0.2305,</Row>
<kupa2049>,הפניקס גמל שריעה,תגמולים ואישית לפיצויים,הלכתי,הלכה איסלאמית,43.43,0.0059,0.1722,0.0791,0.0443,2.12,1.7,הפניקס פנסיה וגמל בע"מ ,0,0,0,0,0,0,38789.65,0.8931,0,0,0,0,4631.06,0.1066,0,0,9.85,0.0002,43420.71,0.9998,9.85,0.0002,1588.98,0.0366,41841.58,0.9634,39143.88,0.9013,39143.88,0.9013,42188.62,0.9714,</Row>
<kupa2058>,הפניקס השתלמות שריעה,קרנות השתלמות,הלכתי,הלכה איסלאמית,65.49,0.0076,0.1755,0.0898,0.05,2.18,1.75,הפניקס פנסיה וגמל בע"מ ,0,0,0,0,0,0,58431.02,0.8923,0,0,0,0,7053.25,0.1077,0,0,1.39,0,65484.27,1,1.39,0,2839.53,0.0434,62646.12,0.9566,58964.54,0.9004,58964.54,0.9004,63169.73,0.9646,</Row>
<kupa2254>,אינפיניטי השתלמות משולב סחיר,קרנות השתלמות,מתמחים באפיקי השקעה סחירים,משולב סחיר,8.26,0.0074,0.139,0.0641,0.076,2.24,2.72,אינפיניטי השתלמות, גמל ופנסיה בע"מ,0,0,106.75,0.0129,72.18,0.0087,7462.07,0.9038,0,0,178.02,0.0216,424.16,0.0514,0,0,13.53,0.0016,7992.98,0.9681,263.73,0.0319,7709.57,0.9337,547.14,0.0663,7462.07,0.9034,226.89,0.0275,583.86,0.0707,</Row>
<kupa7215>,מיטב גמל לבני 50 ומטה,תגמולים ואישית לפיצויים,מדרגות,עד 50,2854.14,0.0052,0.1099,0.0427,0.0724,2.16,2.49,מיטב גמל ופנסיה בע"מ,469976.65,0.1647,503354.4,0.1764,43294.51,0.0152,1117122.74,0.3914,0,0,100266.37,0.0351,144660.92,0.0507,111563.92,0.0391,363904.41,0.1275,2335401.5,0.8182,518742.42,0.1818,1549555.94,0.5429,1304587.98,0.4571,1503404.08,0.5267,1491560.94,0.5226,774441.6,0.2713,</Row>
<kupa7231>,אינפיניטי גמל מסלול לבני 50 ומטה,תגמולים ואישית לפיצויים,מדרגות,עד 50,44.1,0.0076,0.1135,0.0508,0.0673,2.34,2.74,אינפיניטי השתלמות, גמל ופנסיה בע"מ,8671,0.1966,8838.77,0.2004,38.51,0.0009,23973.87,0.5436,0,0,100.66,0.0023,2473.57,0.0561,0,0,5.76,0.0001,43957.2,0.9967,144.93,0.0033,41572.24,0.9426,2529.9,0.0574,23973.87,0.5436,16863.94,0.3824,9971.78,0.2261,</Row>
<kupa7232>,אינפיניטי גמל מסלול לבני 50 עד 60,תגמולים ואישית לפיצויים,מדרגות,50-60,204.67,0.006,0.1114,0.0572,0.0671,2.14,2.42,אינפיניטי השתלמות, גמל ופנסיה בע"מ,52296.42,0.2555,34347.17,0.1678,301.36,0.0015,94370.32,0.4611,0,0,3401.87,0.0166,19862.81,0.097,0,0,94.84,0.0005,200876.71,0.9814,3798.07,0.0186,193365.7,0.9447,11309.09,0.0553,94370.32,0.4611,74741.07,0.3652,43126.33,0.2107,</Row>
<kupa7233>,אינפיניטי גמל מסלול לבני 60 ומעלה,תגמולים ואישית לפיצויים,מדרגות,60 ומעלה,84.7,0.0058,0.0869,0.0348,0.041,1.64,1.81,אינפיניטי השתלמות, גמל ופנסיה בע"מ,26033.17,0.3073,23292.8,0.275,186.01,0.0022,27434.33,0.3239,0,0,0,0,7702.07,0.0909,0,0,53.68,0.0006,84462.38,0.9972,239.68,0.0028,82063.42,0.9688,2638.63,0.0312,27434.33,0.3239,19666.13,0.2322,12478.25,0.1473,</Row>
<kupa7256>,מגדל השתלמות עוקב מדדים - גמיש,קרנות השתלמות,עוקבי מדדים,עוקב מדדים - גמיש,615.57,0.005,0.0731,0.0233,0.0416,1.92,2.23,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,0,0,294366.73,0.4782,0,0,297020.46,0.4825,0,0,0,0,24069.51,0.0391,0,0,112.95,0.0002,615456.7,0.9998,112.95,0.0002,18150.25,0.0295,597419.4,0.9705,297211.48,0.4828,591578.19,0.961,607558.22,0.987,</Row>
<kupa7798>,אלטשולר שחם חיסכון פלוס כללי,קופת גמל להשקעה,כללי,כללי,4780.2,0.0067,0.1093,0.0245,0.0483,2.18,2.3,אלטשולר שחם גמל ופנסיה בע"מ,2010700.9,0.4206,174272.92,0.0365,27888.98,0.0058,824551.25,0.1725,0,0,272386.24,0.057,702353.16,0.1469,126152,0.0264,641894.18,0.1343,3774670.19,0.7896,1005529.44,0.2104,3308970.32,0.6922,1471229.3,0.3078,2426081.76,0.5075,2575980.4,0.5389,1137157.07,0.2379,</Row>
<kupa7799>,אלטשולר שחם חיסכון פלוס מניות ,קופת גמל להשקעה,מתמחים בניהול אקטיבי,מניות,3789.79,0.0062,0.1774,0.037,0.0775,3.83,4.26,אלטשולר שחם גמל ופנסיה בע"מ,1411898.55,0.3726,1848.75,0.0005,0,0,1244899.39,0.3285,0,0,44098.92,0.0116,790566.52,0.2086,194528.98,0.0513,101946.69,0.0269,3579964.9,0.9446,209822.9,0.0554,2508587.4,0.6619,1281200.4,0.3381,3743732.64,0.9878,3711213.32,0.9793,1533156.79,0.4045,</Row>
<kupa7800>,אלטשולר שחם חיסכון פלוס אשראי ואג"ח עם מניות (עד 25% במניות),קופת גמל להשקעה,מתמחים בניהול אקטיבי,אשראי ואג"ח,790.07,0.0067,0.0647,0.0196,0.0346,1.1,1.39,אלטשולר שחם גמל ופנסיה בע"מ,434569.63,0.55,53016.8,0.0671,9801.89,0.0124,59443.91,0.0752,0,0,70045.44,0.0887,57278.36,0.0725,8998.41,0.0114,96918.76,0.1227,607876.15,0.7694,182197.05,0.2306,596857.44,0.7554,193215.76,0.2446,171889.99,0.2176,229194.47,0.2901,115602.82,0.1463,</Row>
<kupa7801>,אלטשולר שחם חיסכון פלוס אשראי ואג"ח,קופת גמל להשקעה,מתמחים בניהול אקטיבי,אשראי ואג"ח,154.96,0.0065,0.0448,0.0124,0.0247,0.8,0.97,אלטשולר שחם גמל ופנסיה בע"מ,99514.33,0.6422,13992.86,0.0903,2637.49,0.017,349.88,0.0023,0,0,17957.27,0.1159,12972.08,0.0837,0,0,7535.52,0.0486,126464.29,0.8161,28495.14,0.1839,132880.41,0.8575,22079.02,0.1425,0,0,22125.92,0.1428,14194.61,0.0916,</Row>
<kupa7802>,אלטשולר שחם חיסכון פלוס כספי (שקלי),קופת גמל להשקעה,מתמחים בניהול אקטיבי,כספי (שקלי),75.33,0.0065,0.0443,0.0259,0.0158,0.17,0.17,אלטשולר שחם גמל ופנסיה בע"מ,66170.74,0.8784,0,0,0,0,0,0,0,0,0,0,9155.51,0.1215,0,0,8.01,0.0001,75326.25,0.9999,8.01,0.0001,75334.26,1,0,0,0,0,0,0,0,0,</Row>
<kupa7834>,אנליסט קופת גמל להשקעה כללי ,קופת גמל להשקעה,כללי,כללי,2086.36,0.0064,0.098,0.0451,0.0653,1.98,2.23,אנליסט קופות גמל בע"מ,729679.35,0.3497,455763.41,0.2184,5586.24,0.0027,581061,0.2785,-1759.2,-0.0008,34148.93,0.0164,266190.77,0.1276,0,0,15692.62,0.0075,2036709.83,0.9762,49653.29,0.0238,1534984.82,0.7357,551378.31,0.2643,969800.66,0.4648,889151.27,0.4262,540311.21,0.259,</Row>
<kupa7836>,אנליסט קופת גמל להשקעה מניות ,קופת גמל להשקעה,מתמחים בניהול אקטיבי,מניות,3208.22,0.0065,0.1782,0.0684,0.1247,3.86,4.46,אנליסט קופות גמל בע"מ,1040351.18,0.3243,0,0,0,0,1609191.86,0.5016,-5387.55,-0.0017,0,0,540987.08,0.1686,0,0,23074.05,0.0072,3205980.51,0.9993,2236.1,0.0007,1926328.65,0.6004,1281887.97,0.3996,3174197.28,0.9894,2527227.22,0.7877,1138671.89,0.3549,</Row>
<kupa7837>,אנליסט קופת גמל להשקעה אשראי ואג"ח ,קופת גמל להשקעה,מתמחים בניהול אקטיבי,אשראי ואג"ח,41.05,0.0065,0.0414,0.0042,0.0117,0.91,1.2,אנליסט קופות גמל בע"מ,20021.42,0.4877,19864.23,0.4839,101.76,0.0025,0,0,0,0,0,0,933.43,0.0227,0,0,130.76,0.0032,40957.19,0.9977,94.42,0.0023,40520.52,0.9871,531.09,0.0129,0,0,1068.64,0.026,1146.97,0.0279,</Row>
<kupa7839>,אנליסט קופת גמל להשקעה כספי (שקלי),קופת גמל להשקעה,מתמחים בניהול אקטיבי,כספי (שקלי),42.8,0.0059,0.0452,0.0242,0.015,0.21,0.18,אנליסט קופות גמל בע"מ,38508.09,0.8997,2147.89,0.0502,0,0,0,0,0,0,0,0,2014.87,0.0471,0,0,130.84,0.0031,42839.13,1.0009,-37.43,-0.0009,42801.69,1,0,0,0,0,15.45,0.0004,0,0,</Row>
<kupa7842>,אנליסט קופת גמל להשקעה משולב סחיר,קופת גמל להשקעה,מתמחים באפיקי השקעה סחירים,משולב סחיר,388.11,0.0063,0.1033,0.0722,0.0757,1.88,1.73,אנליסט קופות גמל בע"מ,146457.38,0.3774,77284,0.1991,0,0,109772.87,0.2828,0,0,0,0,53555.02,0.138,0,0,1037.59,0.0027,388211.02,1.0003,-104.15,-0.0003,20300.04,0.0523,367806.83,0.9477,172360.81,0.4441,396025.43,1.0204,368310.83,0.949,</Row>
<kupa7843>,אנליסט קופת גמל להשקעה עוקב מדדים - גמיש,קופת גמל להשקעה,עוקבי מדדים,עוקב מדדים - גמיש,25.23,0.0066,0.1023,0.0406,0.0552,1.97,2.11,אנליסט קופות גמל בע"מ,0,0,0,0,0,0,24891.04,0.9865,0,0,0,0,345.18,0.0137,0,0,-5.11,-0.0002,25236.22,1.0002,-5.11,-0.0002,25230.77,1,0.34,0,24891.04,0.9866,0,0,0.34,0,</Row>
<kupa7860>,מיטב גמל להשקעה מניות ,קופת גמל להשקעה,מתמחים בניהול אקטיבי,מניות,547.14,0.0054,0.1633,0.0532,0.0978,3.66,4.37,מיטב גמל ופנסיה בע"מ,61579.12,0.1125,231.31,0.0004,0,0,391306.13,0.7152,0,0,23947.46,0.0438,31876.01,0.0583,15032.12,0.0275,23169.31,0.0423,497514.24,0.9093,49627.22,0.0907,202003.1,0.3692,345138.36,0.6308,535286.27,0.9783,436942.47,0.7986,182429.86,0.3334,</Row>
<kupa7861>,מיטב גמל להשקעה כספי (שקלי) ,קופת גמל להשקעה,מתמחים בניהול אקטיבי,כספי (שקלי),41.09,0.0052,0.0447,0.0219,0.0144,0.21,0.19,מיטב גמל ופנסיה בע"מ,36847.84,0.8968,481.95,0.0117,0,0,0,0,0,0,0,0,519.41,0.0126,0,0,3237.39,0.0788,41043.9,0.999,42.68,0.001,41086.58,1,0,0,0,0,0.13,0,0.02,0,</Row>
